Country,Year,1st_pillar_Institutions,2nd_pillar_Infrastructure,3rd_pillar_Macroeconomic_environment,4th_pillar_Health_and_primary_education,5th_pillar_Higher_education_and_training,6th_pillar_Goods_market_efficiency,7th_pillar_Labor_market_efficiency,8th_pillar_Financial_market_development,9th_pillar_Technological_readiness,10th_pillar_Market_size,11th_pillar_Business_sophistication_,12th_pillar_Innovation,Global_Competitiveness_Index,Population,GDP,Income group,Region,Forum classification
Namibia,2009,4.774523365,4.774428475,4.624222861,4.2827582,3.180027695,4.069699047,4.475376784,4.738674241,3.26387819,2.572256942,3.749271085,2.778945656,4.030330202,2152357,8090,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Namibia,2010,4.755204661,4.257549508,5.039329854,4.75111619,3.209167979,4.248363531,4.527382932,4.732294289,3.313697636,2.541990732,3.595574504,2.8861319,4.0854801,2193643,8433,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Namibia,2011,4.498712168,4.223138243,4.86186096,4.64038777,3.189948187,4.209757082,4.483295258,4.570681579,3.251183774,2.506668806,3.559561126,2.937350772,3.998216733,2240161,8715,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Namibia,2012,4.189382544,4.177251252,4.500945773,4.435634396,3.131776055,4.155434033,4.325593207,4.445346835,3.232851855,2.56520315,3.571180454,2.931847601,3.876823227,2291645,8995,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Namibia,2013,4.219259731,4.196661184,4.674888572,4.425896981,3.123407007,4.098147165,4.387416619,4.50750928,3.342805466,2.660921092,3.650292144,3.023320991,3.928701856,2346592,9275,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Namibia,2014,4.189519556,4.172487121,4.621086015,4.631105169,3.226929863,4.130977215,4.313041759,4.430342399,3.423085826,2.738542058,3.723846887,3.104631423,3.958086962,2402858,9506,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Namibia,2015,4.273480395,4.137855747,4.721665845,4.589299207,3.301683098,4.197669434,4.413628668,4.181284301,3.41645596,2.816112463,3.807332804,3.24207895,3.985270201,2458830,10040,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Namibia,2016,4.472963319,4.099666666,4.587952905,4.561526738,3.329177188,4.230170215,4.614333408,4.222452327,3.56435354,2.764954373,3.728954972,3.287477503,4.016819341,2467987,9165,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Namibia,2017,4.394864267,4.210830103,4.016861495,4.774494844,3.324577618,4.179650394,4.594713011,4.209567451,3.628300927,2.868432879,3.769273984,3.242841452,3.990747699,2533794,9254,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Nepal,2007,3.09510185,1.962523358,4.639772154,4.455724378,2.648097685,3.729945679,3.621977745,3.638140963,2.405682644,3.060675819,3.285280204,2.489880578,3.381777645,26063619,1779,Low income,Emerging and Developing Asia,South Asia
Nepal,2008,3.125753693,1.898941293,4.623456243,4.535579085,2.691930361,3.725059592,3.612880024,3.6888149,2.216719002,2.796373412,3.335708493,2.474857121,3.365510696,26325183,1866,Low income,Emerging and Developing Asia,South Asia
Nepal,2009,3.073383549,2.03489254,4.437361881,4.453486439,2.690529581,3.635667667,3.614362778,3.763442288,2.208321909,2.99019276,3.207753936,2.335495594,3.341096724,26592666,1929,Low income,Emerging and Developing Asia,South Asia
Nepal,2010,3.031171301,1.809823034,4.410762754,4.814073386,2.615585452,3.577175841,3.579997079,3.639809036,2.503115654,2.934602921,3.044204941,2.291587431,3.342869396,26875910,1999,Low income,Emerging and Developing Asia,South Asia
Nepal,2011,3.123571185,1.868553266,5.051159275,4.639360177,2.740866741,3.703101665,3.596206633,3.665553831,2.647240061,2.984359067,3.145282289,2.319047728,3.467015636,27179237,2044,Low income,Emerging and Developing Asia,South Asia
Nepal,2012,3.259590669,1.811527443,4.85323881,4.693528817,2.844269019,3.781347167,3.754220841,3.809372387,2.632531131,2.980866387,3.209569567,2.424520843,3.488687192,27500515,2118,Low income,Emerging and Developing Asia,South Asia
Nepal,2013,3.194947839,1.933290477,5.297740754,5.43921942,2.731965894,3.744255129,3.663444451,3.752755217,2.552934746,3.051011911,3.25447075,2.560567669,3.662443829,27834981,2173,Low income,Emerging and Developing Asia,South Asia
Nepal,2014,3.224247093,2.147342495,5.39895919,5.656986542,3.247401742,3.912899308,3.795129716,3.903919566,2.606608846,3.097038087,3.338902345,2.621915735,3.812658924,28174724,2265,Low income,Emerging and Developing Asia,South Asia
Nepal,2015,3.430333008,2.150599932,5.354069729,5.61672515,3.241199647,3.962940318,3.907768988,3.827540176,2.616500358,3.340648967,3.308695084,2.661437939,3.850980741,28513700,2352,Low income,Emerging and Developing Asia,South Asia
Nepal,2016,3.496997307,2.159489395,5.537277057,5.559306269,3.256057163,3.900705688,3.864817654,3.911560913,2.558688168,3.237006962,3.254968314,2.629622486,3.869257406,28558647,2175,Low income,Emerging and Developing Asia,South Asia
Nepal,2017,3.575146053,2.613160557,5.588719853,5.677334944,3.442761714,3.968266962,3.899351498,3.912235371,2.767452471,3.368355842,3.391643072,2.758280281,4.017810353,29304998,2198,Low income,Emerging and Developing Asia,South Asia
Netherlands,2007,5.72671435,5.837721656,5.726990158,6.322179257,5.572311583,5.367623458,4.706367278,5.629836467,5.653839871,4.945993043,5.544486502,4.88077079,5.40079984,16463031,46605,High income,Advanced economies,Europe and North America
Netherlands,2008,5.762607141,5.706498015,5.452320439,6.304082644,5.522920148,5.390621726,4.719891616,5.566062913,6.008136237,5.05816037,5.58067937,4.824964622,5.410938095,16519862,47388,High income,Advanced economies,Europe and North America
Netherlands,2009,5.661827319,5.741493853,5.207658345,6.218864653,5.491451326,5.239346626,4.805735738,4.903870635,6.015915569,5.117131448,5.544811668,4.792262649,5.323174301,16575173,45590,High income,Advanced economies,Europe and North America
Netherlands,2010,5.538300989,5.930952302,5.291251756,6.53227805,5.634719437,5.174316311,4.830785272,4.714356235,5.99188305,5.101561695,5.554578696,4.766747173,5.333473202,16631571,45843,High income,Advanced economies,Europe and North America
Netherlands,2011,5.609848092,6.017490268,5.340622811,6.544202488,5.657645822,5.170861278,4.840733375,4.859406126,6.129950347,5.104047078,5.57759809,5.025198206,5.412914629,16689863,46388,High income,Advanced economies,Europe and North America
Netherlands,2012,5.721880375,6.17842677,5.199664962,6.595073946,5.789838671,5.292104012,4.985345948,4.961285955,5.978550436,5.114767016,5.626844201,5.30861915,5.501896142,16749318,45484,High income,Advanced economies,Europe and North America
Netherlands,2013,5.617683665,6.134093242,5.215703953,6.606755193,5.783105183,5.254691995,4.841517393,4.681570989,5.974833324,5.1106502,5.561192091,5.163820847,5.424661167,16809157,45021,High income,Advanced economies,Europe and North America
Netherlands,2014,5.533278265,6.253350794,5.382997108,6.637319437,5.990680098,5.344888005,4.730953479,4.549970521,5.998881391,5.074737286,5.570402757,5.251554859,5.454483488,16868020,45281,High income,Advanced economies,Europe and North America
Netherlands,2015,5.595721432,6.303315863,5.702700137,6.596283735,6.025854176,5.341161061,4.903951976,4.432583121,6.100364635,5.073238928,5.558523139,5.36532909,5.504908384,16924929,45784,High income,Advanced economies,Europe and North America
Netherlands,2016,5.695935638,6.369451724,5.74335763,6.665371395,6.068287533,5.408079641,5.067922561,4.479973145,6.177046019,5.05066625,5.605036628,5.442152508,5.568448786,17522294,42611,High income,Advanced economies,Europe and North America
Netherlands,2017,5.757422657,6.437683085,6.077271748,6.691923011,6.088851836,5.500119994,5.067136059,4.628226137,6.344347699,5.101768526,5.690062171,5.551682472,5.662014243,17132854,41690,High income,Advanced economies,Europe and North America
New Zealand,2007,5.803779954,4.518251739,5.362162658,6.449867227,5.527333336,5.354372137,5.17391037,6.015030935,4.815947679,3.686406471,4.753180709,4.091692889,4.981184196,4238021,32928,High income,Advanced economies,East Asia and Pacific
New Zealand,2008,5.814901959,4.372444871,5.716099533,6.421128713,5.402426114,5.171301818,5.096900636,5.865817208,5.087294251,3.777100574,4.568646857,3.950504816,4.927504888,4285380,32122,High income,Advanced economies,East Asia and Pacific
New Zealand,2009,6.03101951,4.638812441,5.241753377,6.425320379,5.490223329,5.203996414,5.11679205,5.690105378,5.241856479,3.887144813,4.636742249,4.097307941,4.979462686,4329124,31723,High income,Advanced economies,East Asia and Pacific
New Zealand,2010,5.998240109,4.81937336,5.395811271,6.640044947,5.545260894,5.202723451,5.102406741,5.22910107,4.933873459,3.821494284,4.586326723,4.00524768,4.91764797,4369027,31824,High income,Advanced economies,East Asia and Pacific
New Zealand,2011,5.980911942,4.973792971,5.073621935,6.610809558,5.525558754,5.179297553,5.109566837,5.210946271,5.104982864,3.798884748,4.623189725,4.050853402,4.927166375,4404483,32283,High income,Advanced economies,East Asia and Pacific
New Zealand,2012,6.058610926,5.180040341,4.746328622,6.627253966,5.66469779,5.345172955,5.186260271,5.477701522,5.465371119,3.81583935,4.781503784,4.426758769,5.091437993,4435883,32806,High income,Advanced economies,East Asia and Pacific
New Zealand,2013,6.071178599,5.213877468,5.249788434,6.604140783,5.675449086,5.239256037,5.234052563,5.610478379,5.402976612,3.88001835,4.752356256,4.34421201,5.10828709,4465276,33360,High income,Advanced economies,East Asia and Pacific
New Zealand,2014,6.089058198,5.303484668,5.79472605,6.656833717,5.720018164,5.430638603,5.23527951,5.728170826,5.554264426,3.892427926,4.796404155,4.417228702,5.204316682,4495482,33538,High income,Advanced economies,East Asia and Pacific
New Zealand,2015,5.987977091,5.248816477,5.930052819,6.633717319,5.775142095,5.3942177,5.29010907,5.728251015,5.898056891,3.906183342,4.816272878,4.506611779,5.25445756,4528526,34186,High income,Advanced economies,East Asia and Pacific
New Zealand,2016,6.005480395,5.331384738,5.987690123,6.6058262,5.893886782,5.314999508,5.426223361,5.785617821,6.025966177,3.860614379,4.827406107,4.626176218,5.30683209,4628565,31270,High income,Advanced economies,East Asia and Pacific
New Zealand,2017,6.065801788,5.452727106,6.061536467,6.619368052,5.965459752,5.300799106,5.473566423,5.812966585,6.091928604,3.937407402,4.934735449,4.690272275,5.368900152,4793900,31500,High income,Advanced economies,East Asia and Pacific
Nicaragua,2007,3.222598574,2.274848092,3.962288097,4.93842554,3.044257195,3.612500877,4.071327805,3.874408876,2.324798233,2.761961325,3.307628402,2.484128245,3.453057797,5522119,3998,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Nicaragua,2008,3.200143786,2.069359485,3.859519634,5.025662307,3.060058144,3.730180871,4.097822928,3.716856695,2.421511774,2.611164128,3.304144169,2.420430501,3.411843497,5594524,4060,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Nicaragua,2009,3.120157099,2.519067636,3.331589363,5.203524413,3.188197864,3.722092526,4.080235385,3.550409715,2.621044279,2.777371063,3.354598937,2.574331554,3.437502837,5666595,3896,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Nicaragua,2010,3.100212068,2.725429104,4.012034445,5.356015302,3.173706372,3.681173684,3.949888215,3.601131825,2.655875247,2.67847885,3.237140982,2.52294141,3.574570526,5737722,3966,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Nicaragua,2011,3.06374385,2.747363943,4.300203245,5.295439604,3.125348928,3.714152112,4.048601321,3.452433992,2.818473227,2.730860671,3.214892693,2.397549508,3.611566083,5807787,4154,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Nicaragua,2012,3.336674426,2.974566919,4.235443878,5.427874064,3.32025032,3.789385376,3.977817807,3.476179411,2.950687749,2.759806767,3.386430801,2.707207003,3.731182272,5877034,4304,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Nicaragua,2013,3.520217131,3.144480456,4.364164916,5.457792569,3.363059893,3.849913746,3.994120118,3.605352212,2.848197303,2.984473376,3.502252315,3.002293758,3.839910384,5945646,4432,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Nicaragua,2014,3.3124209,3.201924483,4.708811365,5.374889737,3.234484545,3.814137566,3.839680196,3.563747415,2.838713742,2.983483765,3.281114263,2.675289515,3.821281489,6013913,4574,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Nicaragua,2015,3.18116348,3.180293631,4.814190777,5.282302443,3.073410342,3.768945917,3.710840259,3.342578851,2.806698164,2.951413039,3.118122493,2.423645944,3.753713477,6082032,4712,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Nicaragua,2016,3.19428848,3.194506176,4.945743258,5.508652835,3.14548036,3.771787499,3.753656098,3.30624685,2.813024674,2.88990606,3.118122493,2.423291163,3.813019877,6354995,4353,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Nicaragua,2017,3.242898751,3.583075164,5.094536368,5.548096212,3.418587113,3.877949281,3.85062744,3.567280308,3.060368918,3.012331546,3.223899427,2.468342244,3.949741824,6217581,4244,Lower middle income,Latin America and the Caribbean,Latin America and the Caribbean
Nigeria,2007,3.331162861,2.195289217,5.579844011,3.551279887,2.996794182,4.189169252,4.223509328,4.484603818,2.642143841,4.030750633,3.979319162,3.216330993,3.694934295,147152502,4528,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Nigeria,2008,3.422906456,2.239545718,5.704063693,3.590554952,3.133896237,4.367359927,4.42557926,4.525293931,2.871404558,4.414945391,4.22664854,3.162204762,3.813026581,151115683,4684,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Nigeria,2009,3.339726877,2.285139431,5.43179684,2.96405723,3.02889857,4.239341457,4.441854507,4.369070592,2.912808548,4.487741026,4.00309648,3.058830378,3.649306252,155207145,4874,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Nigeria,2010,3.180616345,2.018897032,4.254674144,3.000749714,2.989905819,3.968929727,4.346909284,3.988605995,3.037994474,4.6462598,3.787121521,2.868501673,3.375049796,159424742,5114,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Nigeria,2011,3.31085584,2.212319192,3.956296438,3.27925123,3.18342225,4.179644743,4.358352269,3.885387127,3.077122519,4.586633984,3.958136476,3.014513053,3.445574145,163770669,5217,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Nigeria,2012,3.329499717,2.281042198,5.249085022,3.204583386,3.313272761,4.155404217,4.499256794,4.07286958,3.075693822,4.627929675,3.963088239,3.098363034,3.671259396,168240403,5291,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Nigeria,2013,3.078902151,2.289951789,5.168727908,3.044816773,3.033159451,4.086930937,4.479706977,4.038719856,3.078785037,4.662095813,3.887613827,3.000374182,3.573357714,172816517,5423,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Nigeria,2014,3.007769406,2.131526826,4.623561637,2.965112284,2.878033907,4.188763392,4.527351461,4.055637514,3.021082996,4.696731699,3.781303125,2.821118173,3.437366112,177475986,5607,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Nigeria,2015,3.188385133,2.098985283,4.612459988,2.861066563,2.754449715,4.070642893,4.545237487,3.753700105,3.034192886,5.065921612,3.654390178,2.776267719,3.460316579,182201962,5727,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Nigeria,2016,3.28035424,2.095203247,4.013578476,2.845081532,2.863045516,4.071797925,4.536414374,3.690836851,3.147027627,4.994486199,3.61361885,2.898568381,3.393422583,187492431,5220,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Nigeria,2017,3.167936053,2.036965507,3.511752068,2.998113189,3.104223703,4.068815867,4.5988182,3.700845003,2.978419675,4.983911829,3.683829433,2.849102,3.299739806,190886311,5232,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Norway,2007,5.819811363,5.062681638,6.100078705,6.391506654,5.598121398,5.086772024,4.930063301,5.610987828,5.460658955,4.094661294,5.190882458,4.598905624,5.20227753,4716584,65781,High income,Advanced economies,Europe and North America
Norway,2008,5.925210741,4.985090501,5.829311686,6.284169467,5.523155633,5.049855341,4.974031885,5.51278091,5.809038831,4.291339491,5.216081841,4.596094792,5.219699122,4771633,65216,High income,Advanced economies,Europe and North America
Norway,2009,5.87514866,4.950974939,5.942758269,6.163438889,5.478810514,4.947510929,4.990718792,5.285557519,5.813349385,4.349308713,5.123890594,4.531172648,5.166980178,4830371,63354,High income,Advanced economies,Europe and North America
Norway,2010,5.822573949,4.999959646,5.430083663,6.329832497,5.586537733,4.954947413,4.974065875,5.354528055,5.563943022,4.340641762,5.166219822,4.494476072,5.142782193,4891251,62946,High income,Advanced economies,Europe and North America
Norway,2011,5.736718916,4.949878328,6.447993849,6.277952535,5.491838855,4.690281906,4.88700611,5.459591682,6.08074016,4.303502835,5.035286921,4.534541524,5.182181577,4953945,62737,High income,Advanced economies,Europe and North America
Norway,2012,5.663789343,5.192387442,6.596355973,6.344387298,5.606178571,4.794684237,4.97884377,5.423121511,5.777230343,4.310416447,5.052454764,4.957321957,5.265518751,5018367,63620,High income,Advanced economies,Europe and North America
Norway,2013,5.702364495,5.024785861,6.799304234,6.40538813,5.669896432,4.892973914,5.015911446,5.305658194,6.076783017,4.339289167,5.240357809,4.896070039,5.325432328,5083450,63322,High income,Advanced economies,Europe and North America
